"pred_decade","elev_group","name","mean","sd","n_obs"
2050,"montane","fern",0.142478527001236,0.0378650520326787,809884
2050,"montane","graminoid",0.127892314848335,0.0222051052072716,809884
2050,"montane","herb",0.630683818258633,0.0454280221841419,809884
2050,"montane","light_cold",0.087716896750331,0.038337077582416,809884
2050,"montane","light_notemp",0.153887523151281,0.0440945240333469,809884
2050,"montane","light_warm",0.0953144261490304,0.0286395367151478,809884
2050,"montane","mean_richness",40.9815478821658,4.66464284654405,809884
2050,"montane","mean_T",4.17813289551366,0.24391168629618,809884
2050,"montane","mean_turnover",53.5785798706084,8.9303805497618,809884
2050,"montane","shade_cold",0.0424095498206359,0.0206575986279421,809884
2050,"montane","shade_notemp",0.301764338489552,0.0323525301067314,809884
2050,"montane","shade_warm",0.31890726563917,0.0633115626680437,809884
2050,"montane","shrub",0.0989453398917972,0.0294779061268051,809884
2050,"montane","turnover_lost",29.8099623805678,6.07803845948098,809884
2050,"montane","turnover_new",24.1368928167507,5.86039236797172,809884
2050,"subalpine","fern",0.136743779691924,0.0294420784990359,716962
2050,"subalpine","graminoid",0.142476374169986,0.0340601354434761,716962
2050,"subalpine","herb",0.625351634518167,0.0376162262773124,716962
2050,"subalpine","light_cold",0.249728153538011,0.111189515377682,716962
2050,"subalpine","light_notemp",0.164251001940913,0.0393569648630131,716962
2050,"subalpine","light_warm",0.117693496754469,0.0221002326236901,716962
2050,"subalpine","mean_richness",49.4949683874459,5.55578873750252,716962
2050,"subalpine","mean_T",3.48011645519843,0.261920300418728,716962
2050,"subalpine","mean_turnover",49.2169220481902,10.4693477599207,716962
2050,"subalpine","shade_cold",0.0880462918043049,0.0255517678874294,716962
2050,"subalpine","shade_notemp",0.218973056243011,0.0645855316984665,716962
2050,"subalpine","shade_warm",0.161307999719291,0.0623753369545056,716962
2050,"subalpine","shrub",0.0954282116199233,0.0260250802641397,716962
2050,"subalpine","turnover_lost",26.4221449492071,7.58664911801344,716962
2050,"subalpine","turnover_new",23.1820140584456,6.60128870659504,716962
2050,"submontane","fern",0.13457179049908,0.0368228137314436,202086
2050,"submontane","graminoid",0.129340902032091,0.0244640909666749,202086
2050,"submontane","herb",0.631410530489414,0.0419292333855291,202086
2050,"submontane","light_cold",0.0658635068983301,0.0197091919167297,202086
2050,"submontane","light_notemp",0.147913835404809,0.0440686529315041,202086
2050,"submontane","light_warm",0.105813512653704,0.0289271583437567,202086
2050,"submontane","mean_richness",38.7725246924577,3.56884494588771,202086
2050,"submontane","mean_T",4.41363919721711,0.127890096521154,202086
2050,"submontane","mean_turnover",48.5581531299377,9.11896305379387,202086
2050,"submontane","shade_cold",0.0263902309661201,0.0117858811727876,202086
2050,"submontane","shade_notemp",0.285726561022427,0.0346380155335663,202086
2050,"submontane","shade_warm",0.368292353054611,0.0523905075151101,202086
2050,"submontane","shrub",0.104676776979415,0.0277371025607286,202086
2050,"submontane","turnover_lost",26.0067509502946,6.03562412264795,202086
2050,"submontane","turnover_new",22.918769984811,6.28439832364529,202086
2100,"montane","fern",0.12918088105862,0.0316776977269138,809884
2100,"montane","graminoid",0.132637790284987,0.0209000233890123,809884
2100,"montane","herb",0.640807567621927,0.0345333555366728,809884
2100,"montane","light_cold",0.0711715732033796,0.0217080670080481,809884
2100,"montane","light_notemp",0.16081121781188,0.0390826081121288,809884
2100,"montane","light_warm",0.103846152094327,0.0273647690031792,809884
2100,"montane","mean_richness",40.6758228338873,2.84084562460873,809884
2100,"montane","mean_T",4.29317159778852,0.14766160525026,809884
2100,"montane","mean_turnover",60.9168760416814,8.28363718577009,809884
2100,"montane","shade_cold",0.0375593253652446,0.0149476886717379,809884
2100,"montane","shade_notemp",0.292468085808238,0.024683570473012,809884
2100,"montane","shade_warm",0.334143645716931,0.0393603861207796,809884
2100,"montane","shrub",0.0973737610344662,0.0267041418005714,809884
2100,"montane","turnover_lost",33.3615338064765,6.91021098738164,809884
2100,"montane","turnover_new",27.8704375511798,5.15764623515685,809884
2100,"subalpine","fern",0.14656976054224,0.0320654311315957,716962
2100,"subalpine","graminoid",0.135549382054996,0.0242305178092907,716962
2100,"subalpine","herb",0.62753774903133,0.0358754370636259,716962
2100,"subalpine","light_cold",0.142555075528764,0.0838143313609535,716962
2100,"subalpine","light_notemp",0.163467741699258,0.0416590684083887,716962
2100,"subalpine","light_warm",0.109616387996968,0.021153606044318,716962
2100,"subalpine","mean_richness",43.4444044454239,3.54629590265444,716962
2100,"subalpine","mean_T",3.85843086034456,0.307747492796309,716962
2100,"subalpine","mean_turnover",67.1709293348843,9.75903765481755,716962
2100,"subalpine","shade_cold",0.0702889780739757,0.0262344214994262,716962
2100,"subalpine","shade_notemp",0.267316603886072,0.045684805938952,716962
2100,"subalpine","shade_warm",0.246755212814963,0.0604729332911807,716962
2100,"subalpine","shrub",0.090343108371434,0.0255557528496733,716962
2100,"subalpine","turnover_lost",39.2561932099047,7.84309629533412,716962
2100,"subalpine","turnover_new",28.2586400766775,5.22947693388045,716962
2100,"submontane","fern",0.124950104852326,0.0295059467064011,202086
2100,"submontane","graminoid",0.125037139716814,0.0216774565141218,202086
2100,"submontane","herb",0.648184266343814,0.0334519372488638,202086
2100,"submontane","light_cold",0.0602158857668521,0.0160139391630258,202086
2100,"submontane","light_notemp",0.14929652950617,0.0366485228360955,202086
2100,"submontane","light_warm",0.111791558295447,0.02386959024867,202086
2100,"submontane","mean_richness",39.5468402066447,2.85797068822945,202086
2100,"submontane","mean_T",4.42870872511277,0.107348398602256,202086
