"pred_decade","elev_group","name","mean","sd","n_obs"
2100,"submontane","mean_turnover",50.4668238164968,9.45396921749318,202086
2100,"submontane","shade_cold",0.017487579164254,0.0123863504273816,202086
2100,"submontane","shade_notemp",0.233234352543665,0.0263282319640003,202086
2100,"submontane","shade_warm",0.4476927285059,0.0502700525615896,202086
2100,"submontane","shrub",0.0863953474104781,0.0305533501210001,202086
2100,"submontane","turnover_lost",28.7382219565132,5.70041976184307,202086
2100,"submontane","turnover_new",22.2307925254007,7.92299157048677,202086
2020,"montane","fern",0.0904639155002109,0.0502651237744122,404942
2020,"montane","graminoid",0.0875079878911874,0.0484966196643377,404942
2020,"montane","herb",0.725388294925304,0.088839166391567,404942
2020,"montane","light_cold",0.154740211757887,0.101049121185761,404942
2020,"montane","light_notemp",0.171157751401159,0.0607769277839419,404942
2020,"montane","light_warm",0.106742633175069,0.0448540191796225,404942
