"pred_decade","name","pred_gcm","pred_wind","delta_change_min","delta_change_q5","delta_change_q25","delta_change_median","delta_change_q75","delta_change_q95","delta_change_max","rel_change_min","rel_change_q5","rel_change_q25","rel_change_median","rel_change_q75","rel_change_q95","rel_change_max"
2050,"lost","all","0",-15,-14,-7.5,-2.5,0,0,0,-6.04838709677419,-5.64516129032258,-3.0241935483871,-1.00806451612903,0,0,0
2050,"richness","all","0",-8.12525883030684,-8.10363380399002,-5.18947506321824,-2.52102627518029,-0.590624443297946,0.902531620676819,1.16770005992136,-17.2238304694915,-17.1779899867502,-11.0005897142786,-5.34404258125021,-1.25199892027531,1.91317617722043,2.47527719317479
2050,"cover","all","15",-4.90455076958467,-4.36750608781008,-2.19859082411657,-1.53097460306217,1.48119282238393,4.62350439996715,6.65267070193293,-7.1312782484034,-6.3504085546263,-3.19677859558369,-2.22605624828711,2.15367291566486,6.72263330687782,9.67306652521459
2050,"eivTemp","all","15",0.146853983752432,0.152989538991429,0.167042994759199,0.238251807783797,0.298838073441314,0.307546273895458,0.331930071846982,3.98438301938392,4.15085042792195,4.53214311807574,6.4641518943851,8.10795400261152,8.34422138285073,9.00579274798255
2050,"lost","all","15",-17,-14,-7.5,-2,0,0,0,-6.85483870967742,-5.64516129032258,-3.0241935483871,-0.806451612903226,0,0,0
2050,"richness","all","15",-7.98507517935924,-7.92278429689541,-4.8197508635389,-1.96586042713069,-0.11469739700577,1.49483392059373,2.24923363093516,-16.9266707741585,-16.7946272760055,-10.2168525966384,-4.16720838446233,-0.243134226561585,3.16873179871113,4.76789965151707
2100,"cover","all","0",-10.0347650646213,-9.78668735325851,-8.92638059973569,-5.62693586677747,-4.36443210480394,-3.24768004984869,-0.525544034596663,-14.5906740892463,-14.2299659897551,-12.9790691948033,-8.18163522758461,-6.34593894483377,-4.72216746962555,-0.764147608734964
2100,"eivTemp","all","0",0.214162016602092,0.216885837773892,0.372584775459467,0.446974736772052,0.517091339830697,0.650747099546198,0.655649381955832,5.81055740227586,5.88445901902092,10.1088197588449,12.1271381666462,14.0295135429568,17.655807674351,17.7888144222108
2100,"lost","all","0",-66,-64,-36.25,-18.5,-12,-8,-7,-26.6129032258064,-25.8064516129032,-14.616935483871,-7.45967741935484,-4.83870967741935,-3.2258064516129,-2.82258064516129
2100,"richness","all","0",-10.3027499057221,-10.1126260604813,-9.5450865042697,-6.31492620878089,-1.49336324389857,-0.178929940564434,-0.114969241126843,-21.8396510747248,-21.4366287283569,-20.2335648869372,-13.3863081434027,-3.16561427512181,-0.379293635631989,-0.243710478611308
2100,"cover","all","15",-9.10355277918117,-8.76291603903656,-8.00478812833747,-4.48207384202377,-2.70104204353629,-1.88867392421333,-0.538023812543869,-13.236679762796,-12.7413896761555,-11.639062198458,-6.51699150421246,-3.92734896181421,-2.74615554141971,-0.782293362179239
2100,"eivTemp","all","15",0.217047047885262,0.219604510649147,0.378600506695002,0.458087793921887,0.527308302016104,0.654813011140827,0.660671425011492,5.88883290670094,5.9582209542619,10.2720361508799,12.4286531481934,14.306716037578,17.7661223468033,17.9250704675853
2100,"lost","all","15",-64,-62.05,-35.5,-19.5,-12,-7,-7,-25.8064516129032,-25.0201612903226,-14.3145161290323,-7.86290322580645,-4.83870967741935,-2.82258064516129,-2.82258064516129
2100,"richness","all","15",-10.0497578852146,-9.98558225540388,-9.34874246066362,-5.76704867513589,-1.34135119252809,0.316450386712682,0.442085634368453,-21.3033614915423,-21.1673227275818,-19.8173570354221,-12.2249236318906,-2.84338087224745,0.670807899979039,0.937128056888288
2050,"cover","ICHEC-EC-EARTH_rcp45_r12i1p1_KNMI-RACMO22E","0",-3.77927329962577,-3.73591551273722,-3.65554226561309,-3.53317093215487,-3.20180395323062,-2.43787111837241,-2.15033551803297,-5.49511071299917,-5.43206794780756,-5.31520423981532,-5.13727478826789,-4.65546305054542,-3.5446951404139,-3.12661477614114
2050,"eivTemp","ICHEC-EC-EARTH_rcp45_r12i1p1_KNMI-RACMO22E","0",0.150773984945622,0.151403259471287,0.152286106364022,0.153057221836012,0.153298175285737,0.154707716656979,0.154833072723922,4.09073890971129,4.10781213217705,4.13176517776866,4.15268677154551,4.15922422329871,4.19746733091617,4.20086844113287
2050,"lost","ICHEC-EC-EARTH_rcp45_r12i1p1_KNMI-RACMO22E","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0
